"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-nc"
"07/18/2019 12:23:07:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"82","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5322762963738199","0.4797130138195478","0.2193315572754507","0.2194425275761636","156","144"
"81","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5655448978154041","0.4330662420971433","0.21707917925611134","0.21930951504758628","180","120"
"83","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.29227079011233303","0.7291585620230744","0.13388122252767662","0.11750731501267168","78","222"
"84","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5057961304769756","0.4876202917552421","0.2158585696752158","0.2194441642533227","166","134"
"86","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5250164139671769","0.47615786188208253","0.22695377635881242","0.22618616897249438","170","130"
"85","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.349688384460654","0.646761913099098","0.20217285178826275","0.2069867436830061","106","194"
"87","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2788804702690535","0.7256797573992856","0.1268263540064064","0.1226545207487694","78","222"
"88","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5053417649339553","0.49459188627118816","0.2274703489124187","0.22889870553303177","149","151"
"89","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7375861202038555","0.24758115191046395","0.10778211637534846","0.10464240897412128","232","68"
"90","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6251233719427216","0.3702472409281763","0.18897762736549337","0.1961166733339084","199","101"
"91","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6990771451545357","0.2998004087375536","0.13332608079787658","0.1318912173652655","222","78"
"92","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3632712686464621","0.6267761879524273","0.18889456970574361","0.19388863862254302","110","190"
"95","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6980571688044975","0.29792095237632754","0.15138831053303795","0.15103805035268114","215","85"
"93","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.414933945518077","0.5932475103407268","0.24163195375390095","0.23330943999783246","114","186"
"94","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.39795967790631276","0.5970887244303921","0.22053176615304243","0.2283912264076226","113","187"
"96","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5709603801999119","0.43527436035693795","0.22169068975769865","0.22080917556415947","170","130"
"98","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6306326672886958","0.37610125270563255","0.17158596671344317","0.16840737578184342","183","117"
"97","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3786137003596764","0.6109570162624729","0.21760602608712667","0.21058399491292198","105","195"
"99","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5614932073736746","0.42619760196634393","0.2155450986720082","0.21211839886791145","182","118"
