"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Stylized batch"
"07/30/2019 17:17:54:818 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"4125","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20828917561984567","0.7998044957990855","0.04665622305690511","0.04931143557866849","24","276"
"4126","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.1970444106714243","0.7954743397802164","0.051080010062972296","0.048827614111632854","26","274"
"4128","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19835352671417172","0.7994840998421857","0.04932351069874803","0.050381110326821237","31","269"
"4127","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20556974560024388","0.8005927404631822","0.04982572854334978","0.04792246747626902","39","261"
"4130","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20568960897653438","0.8013851354000605","0.05042141885874278","0.051137734602305536","23","277"
"4129","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19803651607662456","0.7983155471532194","0.05044958996764286","0.05338133733013295","31","269"
"4132","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.2028104230610731","0.792942286108687","0.047546955630068825","0.05032944296067943","29","271"
"4131","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19997421110653468","0.796590966961535","0.05112264215789859","0.053321984626102395","30","270"
"4133","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20192036869983684","0.798324146813686","0.05127562427024094","0.05104390953423468","34","266"
"4134","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19798478595373306","0.7905208445884286","0.04893024604083996","0.04830990115357987","29","271"
"4135","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20627140919597028","0.802584402814001","0.05626585065945055","0.04953984124544435","24","276"
"4136","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20277520176497027","0.7976889941972805","0.050922434154362144","0.04755863099550588","23","277"
"4137","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19319679439433946","0.8010177954565777","0.049720325877783376","0.04472244609799166","27","273"
"4138","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.19977325595246698","0.8019369576978598","0.04951933123432934","0.05041298553781336","21","279"
"4139","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20149567999544932","0.7972516324242068","0.04902225436805157","0.0506426671607081","32","268"
"4143","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19896722224572436","0.7958909931942478","0.05029144324062661","0.051628334181095095","36","264"
"4140","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.36","2000","0.20227514326945392","0.7993186933777685","0.048623842171115234","0.04459117653649101","28","272"
"4141","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19911777633253214","0.8020963573045209","0.04874123005904702","0.0494856004405749","28","272"
"4144","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.1976420907463396","0.7977503727862545","0.05043159885916315","0.04903843371183995","34","266"
"4142","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19817573561579738","0.7987277652695642","0.05104710955149094","0.047181502276076225","24","276"
"4145","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20228933826805154","0.8007491549871351","0.050047193437638915","0.04975066383301424","34","266"
"4147","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.2035079387593925","0.8075015165480882","0.05056012071349505","0.04674629691754186","27","273"
"4146","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20250976329862302","0.7928748506803363","0.05006257987871521","0.052282585902628756","26","274"
"4148","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19879462964606787","0.8024304211570455","0.051703441717957134","0.04919315859165847","34","266"
"4149","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20522558389820397","0.7957867082580296","0.0470381380571077","0.0482300944928958","31","269"
"4152","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19663827880095397","0.7952248712598814","0.053038110776238226","0.04839825235345113","28","272"
"4150","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20607983122618964","0.7991908502869265","0.05038240279796715","0.048969506003925745","27","273"
"4151","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.2029378699053712","0.7956527231835807","0.050216921905044204","0.051227385868169786","30","270"
"4153","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20597994768832534","0.7936726513447613","0.0528881362172437","0.05068626715152008","26","274"
"4155","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19776293577451753","0.8010516176656285","0.04838295931113797","0.04623550950978849","29","271"
"4154","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20333943395771126","0.8018695762494243","0.048388801321668375","0.05315621867395169","27","273"
"4156","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19929390181525225","0.8001625842790074","0.04805020787925165","0.050313602616967476","35","265"
"4157","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19818863981838922","0.7931620770368468","0.04675041897924272","0.050494826307986324","40","260"
"4158","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20395467404243892","0.7979256593103216","0.05177436162476281","0.04559599025324133","20","280"
"4161","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20271228737829655","0.8001562389802129","0.05022446801272907","0.05075977594098456","27","273"
"4159","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19967143857557706","0.7983325902530148","0.05006600360035469","0.05171456982104242","32","268"
"4162","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20109422186908707","0.7958927000959861","0.05487542280555496","0.050773894835260555","26","274"
"4160","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20149521754987965","0.8005237736292611","0.0507304632443925","0.04937193308840979","26","274"
"4164","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.2008831322726678","0.804682494921413","0.05117996150138467","0.05017246408080785","31","269"
"4163","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.19901100497613655","0.8019486792250747","0.04985766171084836","0.05190916656006033","28","272"
"4165","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20291958509952673","0.7944407406225644","0.050484154284676265","0.048842922747322125","29","271"
"4166","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20180327361914172","0.7981138864988362","0.05164115960933834","0.054098633248813796","25","275"
"4167","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.203571074549662","0.7979299103926656","0.05029749870063978","0.050432895344109406","31","269"
"4168","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.1945632278024325","0.7994949170168882","0.05451594095927502","0.0487500200654842","30","270"
"4169","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20643851184514098","0.7949802688484428","0.05080358365421775","0.054026185671147677","21","279"
"4173","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20199882830752366","0.7933521044077225","0.052561277426430165","0.046749698825968654","23","277"
"4170","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.37","2000","0.20003076442027182","0.7985353445704179","0.05048396701248784","0.04943194747215838","33","267"
"4171","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19529806528924787","0.8011829108764046","0.048181307613278886","0.04782756701175682","25","275"
"4172","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20265846483915428","0.7990091241634147","0.04774918025014179","0.04973096632746048","35","265"
"4175","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.2036918567257295","0.7995922770846612","0.047193074039000533","0.05249546534843365","29","271"
"4174","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20054110193305055","0.7984258750541133","0.051078539311907804","0.04816287049927181","29","271"
"4176","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20241336647111915","0.7984514144510493","0.052476763284045234","0.05455556529362927","19","281"
"4177","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19985173903453854","0.7955153450238989","0.05215687903335599","0.04873771790915505","21","279"
"4178","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20161116613963612","0.8001772239980282","0.05048600671052995","0.047040530517853514","35","265"
"4179","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20466368869568075","0.7982599496877358","0.05005316913781114","0.05022230469387947","33","267"
"4180","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19584484763273327","0.8030978104598121","0.049804466174509766","0.05020376491158855","28","272"
"4182","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20423822901083918","0.798885414946526","0.05034408793756542","0.047752642023848386","24","276"
"4181","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20052623183816456","0.800952860261591","0.054142945060494795","0.0536148779500585","28","272"
"4183","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.200979113354225","0.7993129349048317","0.04927537092635564","0.05144808000836112","31","269"
"4184","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20164443492642362","0.8045805446892913","0.05153001125487071","0.04801571938723903","38","262"
"4186","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20046322152654025","0.8020328298458259","0.05160518523374393","0.04867932932518072","36","264"
"4185","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.2019680790243757","0.7993037531151099","0.04987375755282419","0.05304850033789076","29","271"
"4187","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.2021059878577819","0.7981354336894138","0.04885392398810824","0.04936513293751417","35","265"
"4188","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.2100337947641011","0.7996795542565429","0.05261266922481922","0.05121514450022408","31","269"
"4190","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.2048359636849976","0.8008430087927071","0.05094485875440524","0.05076056434591837","23","277"
"4189","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19896684863748482","0.7975394641179286","0.04980326924495716","0.0477258434323223","30","270"
"4191","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19697711008636695","0.7971941871906204","0.049854421541924605","0.04886419836728804","29","271"
"4192","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20178611077776545","0.7979433777612233","0.05058145678174564","0.04888828434950776","33","267"
"4193","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20641821352645628","0.7955697171047816","0.0545062008484382","0.04958216525393021","35","265"
"4194","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20409688059231704","0.7972976442798374","0.05353236327998454","0.05470805153447863","21","279"
"4196","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19826146524777002","0.8026871089271165","0.04919346252237975","0.047576082737766714","34","266"
"4195","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20028815481801396","0.8042195804577109","0.049959450426213754","0.04802997380376945","38","262"
"4197","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20474811294072534","0.7989897199251915","0.05241630724921534","0.048377173164408614","31","269"
"4198","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.20243390994343058","0.7983246499975514","0.05171128377462915","0.053078794052055296","29","271"
"4199","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.19994348554217573","0.7980067280381954","0.04724094179112378","0.04812336764746798","32","268"
"4200","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.38","2000","0.1995140643633954","0.7941780113949887","0.051532667507997114","0.04864701850596403","41","259"
"4201","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20419136317579187","0.7991945881696898","0.048456185492581474","0.05100604100585279","30","270"
"4202","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2020661996411015","0.8042244581486212","0.05005638766610774","0.050204377432136814","34","266"
"4203","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20148461282066404","0.7973279736305772","0.04792699455538323","0.049108333268426764","24","276"
"4205","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2019916391646644","0.7986332548486964","0.050663222321218254","0.05180406499809913","41","259"
"4204","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20212239022132733","0.800185594396316","0.05256338249078688","0.04592614729580414","26","274"
"4209","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2033785644684939","0.7974963567870531","0.05136245208588246","0.049136962922473514","28","272"
"4208","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20403004530234284","0.8014125830372036","0.05108115927755538","0.05335586419373734","32","268"
"4206","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20811247641349134","0.7958805979558204","0.05284370657437109","0.05565097149585863","37","263"
"4207","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.19876222875970634","0.793313846189968","0.045606203607539204","0.05026331721400477","34","266"
"4210","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20823291902450192","0.8025005450051097","0.049854639711892766","0.048067480464578476","26","274"
"4211","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2071810949696435","0.7992998582522486","0.05413760986448218","0.05158553775558953","28","272"
"4212","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20219969169353774","0.7936477339673035","0.05275933593927061","0.05572485933437492","35","265"
"4213","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.19849432626001537","0.8000124129887454","0.04892468229111121","0.05267504301232589","28","272"
"4216","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.1986786562040575","0.8008990244231199","0.05224587179221383","0.053320417565359705","28","272"
"4214","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20742572504956558","0.7985818251402267","0.05150746173741298","0.053712966327859435","33","267"
"4215","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2008861889981194","0.7971343387723427","0.0521977956108368","0.04899928897277217","29","271"
"4217","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.19441797595274735","0.7978969747273972","0.05539251368379902","0.051056468410779036","37","263"
"4218","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20358208617455015","0.7935664564448566","0.04869877673652386","0.04820916647711652","29","271"
"4219","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20049162947651847","0.7986891579757611","0.051863164140458905","0.054970121128603916","37","263"
"4220","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20417679126562632","0.7944687499292377","0.050837394780698715","0.05063117983745093","34","266"
"4221","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2012455927156756","0.8007966304973969","0.04763895519369566","0.05118199695940338","24","276"
"4222","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20046508333301916","0.8015728581951372","0.05312508535854866","0.053886966611518684","37","263"
"4223","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.2041609565733176","0.7989747465330188","0.05007530851701477","0.049360276106969","35","265"
"4224","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20382192975911234","0.8014156419858044","0.05236148779763484","0.047320841610164","28","272"
"4226","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20543928483836488","0.8006319012142297","0.04973482680529166","0.04819832735547465","30","270"
"4225","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.19697907879245757","0.7988136345084794","0.04979317312075449","0.04777015477632418","28","272"
"4227","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.19693149973364552","0.798823139895443","0.04916589236254607","0.04918391140848073","38","262"
"4228","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20846623771868789","0.7952097473054274","0.05309957830089642","0.04803329652635956","33","267"
"4229","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20363689088754353","0.7987224854724012","0.05146130485463299","0.047108263104051994","26","274"
"4230","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.39","2000","0.20197261081395393","0.800604886778503","0.04852972599904453","0.05150514792832331","31","269"
"4231","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2075224901790944","0.7964012065800125","0.053382777504456226","0.05182426340678838","33","267"
"4233","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20481463276658787","0.7959536940735115","0.047102260313240926","0.05117045206608361","32","268"
"4232","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.19591923735110023","0.796042482633169","0.050382444487692725","0.05127395325337776","28","272"
"4237","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20503049006795784","0.798751637204321","0.04819451589144049","0.05121465838013046","33","267"
"4235","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.204005854521009","0.7905983118314575","0.05135149779464746","0.05398205116873644","29","271"
"4234","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20001149585592942","0.7981957662639347","0.055750167204016175","0.05605936293912306","30","270"
"4236","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20148790111992868","0.7895959633805714","0.05230444253338199","0.05556668092030506","22","278"
"4238","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.19884951226539824","0.7998803710154451","0.05253944474800763","0.05099803191150269","27","273"
"4239","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.198174436253677","0.8001342432088678","0.05126499241848941","0.04954034965984811","39","261"
"4240","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.1978591016037951","0.8030345354438159","0.048565248519882684","0.05004010907103409","24","276"
"4241","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.205856672693581","0.7940549843546582","0.053515724141710866","0.053402524216332764","35","265"
"4242","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2056881114339314","0.7984251095075274","0.04937779627320062","0.05459165207630108","35","265"
"4243","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20188802188233382","0.7907001175221591","0.05223535080793298","0.05153796746428569","32","268"
"4244","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.19718952513477347","0.7963637043554264","0.050541063096442025","0.054739742608457306","31","269"
"4245","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20810463948301505","0.7934897122236203","0.052666028073529984","0.05206141425371203","26","274"
"4246","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20484254847008368","0.7997954946446046","0.05525536181232261","0.04985516292594358","33","267"
"4247","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20380449391865843","0.8007266548747165","0.05298454246598442","0.05355778230241745","32","268"
"4248","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20419104017965398","0.8026735442017668","0.05071408279662688","0.049342115217253256","35","265"
"4249","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20273955249341685","0.7944983348009964","0.05195656831254346","0.05151678242393511","25","275"
"4250","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20675727471950942","0.7981954719846217","0.05428151126004923","0.05178232338781548","39","261"
"4251","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2021575148594665","0.7963727925474151","0.05615286443038241","0.04790795315654271","33","267"
"4252","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2022733673314793","0.7949677916904581","0.05182682664923601","0.0478992194229708","31","269"
"4253","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20535537718556324","0.7985337393148347","0.052361865077841206","0.047546494683340046","29","271"
"4254","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2022801038825919","0.8002396690665308","0.04722031623028671","0.052971109911254366","37","263"
"4255","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20668221845152077","0.7961760749023523","0.050242276716787715","0.054749982072752605","41","259"
"4256","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20200964030359836","0.7977607557818094","0.04806547253133624","0.05136655208447773","25","275"
"4258","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20702595407204444","0.793004425783891","0.04927545749047766","0.05267967661137856","28","272"
"4257","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.2017361211312946","0.7936564840759869","0.05231828095610714","0.04965671871934817","31","269"
"4259","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20575000498309942","0.795467360525099","0.050105228985357936","0.056525212074361814","36","264"
"4261","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.41","2000","0.2025298229209146","0.7894388125841348","0.054309497555482006","0.055062322982950336","20","280"
"4260","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.4","2000","0.20442960920066286","0.7944980784749294","0.05167397750477478","0.05392545210263012","35","265"
"4262","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.41","2000","0.2014851699368739","0.8021920077786029","0.052794137008815425","0.05111068601753624","28","272"
