"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Copenhagen timeseries batch"
"07/31/2019 13:52:15:321 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","networks","initial-pro","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","rseed","asocial-learning","mu","number-of-agents","construct-pro","pro-amount","[step]","pro-behavior","non-behavior","mean [pro-env] of turtles","mean [non-env] of turtles"
"159","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","66","234","0.22554592876328078","0.7684117513561162"
"160","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","72","228","0.24897452628452513","0.7592595386371976"
"162","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","56","244","0.1983747627163684","0.8014854357239526"
"163","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","58","242","0.19930479766681822","0.7990585638129"
"166","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","62","238","0.2012232426824411","0.798774388566693"
"165","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","84","216","0.3293412782842","0.7025748157121264"
"164","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","74","226","0.20086366471988434","0.7365963770671954"
"167","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","48","252","0.20192760331019405","0.8046155395354492"
"168","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","53","247","0.19822591949713947","0.7685394700946081"
"169","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","51","249","0.20206778974346534","0.7627825607350829"
"170","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","62","238","0.2656052198642777","0.8007068356713302"
"171","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","73","227","0.2710323152645503","0.785472876410416"
"172","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","90","210","0.41767048231059517","0.7564088664923346"
"173","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","64","236","0.24263865658099723","0.7879301833068637"
"174","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","58","242","0.1965965797578365","0.8025824891224257"
"175","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","61","239","0.16363137108886058","0.8020223497178633"
"176","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","71","229","0.2808716903721148","0.7968959413907635"
"177","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","46","254","0.20125892925048608","0.7976856192791402"
"179","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","62","238","0.2092881827699346","0.7655675857981199"
"178","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","56","244","0.21059849078803325","0.7772577038497434"
"181","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","76","224","0.20188710716775743","0.7372070712172488"
"180","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.5","0.4","17885","76","224","0.2094584209908352","0.7951138576400468"
"183","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","51","249","0.19757463578652823","0.7485716032683771"
"182","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","58","242","0.2109513029463734","0.7959879203558567"
"184","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","54","246","0.22243291535601026","0.7620514063887965"
"186","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","67","233","0.20112488809109955","0.757959840335812"
"185","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","54","246","0.20865006354731905","0.7697454085696678"
"188","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","79","221","0.2737039206140281","0.7587516015325781"
"187","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","63","237","0.2513015766506068","0.7934956339035524"
"189","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","52","248","0.2240116078086896","0.8038250033588059"
"194","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","44","256","0.19833583738379454","0.8058527627282639"
"190","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","70","230","0.23777218425636198","0.7975422177898916"
"192","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","59","241","0.20067407730261372","0.7890104051929467"
"193","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","44","256","0.2123350460548723","0.8010414812530239"
"191","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","66","234","0.24438732362174267","0.7642008387781659"
"195","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","50","250","0.2031374154027317","0.7502138110826415"
"197","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","54","246","0.20036726415181125","0.8018235459763142"
"199","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","62","238","0.22687952499941544","0.8035711568872737"
"196","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","65","235","0.3162773915633299","0.7752614143095068"
"198","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","69","231","0.2601248107871655","0.7290168282432589"
"200","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","60","240","0.19804956616318437","0.7176650903215155"
"202","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","61","239","0.24077241450145243","0.8004370375102438"
"201","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","62","238","0.22245838533923257","0.8004959888843801"
"204","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","90","210","0.2970308860197841","0.7355427516775095"
"203","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","95","205","0.31497472229111234","0.7727212059711034"
"207","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","68","232","0.264607802298541","0.681847344649574"
"205","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","61","239","0.22705279356147093","0.7795582479895871"
"206","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","53","247","0.20140211193751806","0.7808168143719565"
"209","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","76","224","0.33574986525821443","0.8022639810770272"
"208","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","72","228","0.27071041755661673","0.8001664418754804"
"213","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","60","240","0.21003259447794137","0.7215115958507815"
"210","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.6","0.4","17885","63","237","0.22793457539489415","0.7768728041051806"
"212","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","56","244","0.20204399921388833","0.7997718214974132"
"211","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","72","228","0.24893627648119462","0.6376898392248658"
"214","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","84","216","0.3497029068943948","0.8025971115177263"
"215","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","50","250","0.20942522871199873","0.7974857144600751"
"216","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","56","244","0.1983004341285509","0.7979010895835478"
"217","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","69","231","0.21927633894105397","0.8025523793426657"
"218","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","82","218","0.3316051614415427","0.7742723695249335"
"219","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","63","237","0.20388422909751358","0.7582403366787648"
"222","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","50","250","0.19939622273767352","0.7999016045522508"
"220","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","53","247","0.20045362165727743","0.8033151713256269"
"221","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","60","240","0.2507102793310844","0.7484157247815314"
"224","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","87","213","0.3130349070550223","0.7946896900796462"
"223","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","60","240","0.21216280396591108","0.80048317717397"
"225","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","79","221","0.23871425259203907","0.7270735348699053"
"226","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","54","246","0.20051470000295593","0.7696372635584433"
"227","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","50","250","0.199495576822886","0.7542291394359455"
"229","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","66","234","0.24815780303203952","0.7629151961558246"
"228","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","90","210","0.3277108848044059","0.7941630600869555"
"230","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","74","226","0.2074885801518398","0.6104259481628742"
"232","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","53","247","0.20500657783875442","0.8006256968631161"
"231","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","54","246","0.20232308431897658","0.7869873364095427"
"233","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","76","224","0.26562212099092375","0.8011980350311129"
"234","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","53","247","0.20536125186691034","0.8053718114009736"
"235","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","105","195","0.39137030732812206","0.7959507557689249"
"239","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","59","241","0.25832530681605337","0.8002882957824842"
"236","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","80","220","0.27357750523601754","0.7599568158303027"
"238","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","52","248","0.2250539986117358","0.801558816363588"
"237","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","81","219","0.3561690432518403","0.8032184953771633"
"240","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.7","0.4","17885","72","228","0.23534088811048928","0.7592665832198487"
"241","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","57","243","0.2409293107192352","0.7995088848629041"
"242","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","64","236","0.23659808385797249","0.7986642123192453"
"243","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","50","250","0.200434447016274","0.7473964723434837"
"245","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","72","228","0.2806636074592999","0.80503676477532"
"244","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","65","235","0.20093862111492575","0.7141016598509512"
"246","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","81","219","0.24168958960425055","0.7987541911091605"
"247","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","57","243","0.21769569225393662","0.7984746836243461"
"248","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","93","207","0.3346208881441613","0.7300853191244593"
"250","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","78","222","0.25468285446567773","0.7973894936666012"
"249","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","68","232","0.2348560746575618","0.798306025703489"
"252","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","61","239","0.20451648088144456","0.8017832960129334"
"251","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","65","235","0.25133861758347353","0.798586718509795"
"253","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","94","206","0.3183115602313558","0.7976832663574539"
"255","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","67","233","0.1957798990645418","0.7999372834134401"
"254","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","67","233","0.20086968203487265","0.7814647677844793"
"256","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","59","241","0.24395310374641435","0.7715664124514661"
"258","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","76","224","0.2572695446518323","0.7985401670723702"
"257","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","58","242","0.1997297434285473","0.7986460781907521"
"259","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","59","241","0.19983782040671738","0.7979668133494142"
"260","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","58","242","0.2014666856860602","0.7971469651306522"
"263","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","48","252","0.19548860603361698","0.7979214104962605"
"261","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","58","242","0.19673247933211194","0.7175876825082248"
"266","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","56","244","0.23434599645253945","0.8030598702587931"
"262","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","44","256","0.19759010348614153","0.7973447769005997"
"264","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","1.8","0.4","17885","87","213","0.22168611370997007","0.6927111837703883"
